@RELATION sentiment
@ATTRIBUTE F1 REAL
@ATTRIBUTE F2 REAL
@ATTRIBUTE F3 REAL
@ATTRIBUTE F4 REAL
@ATTRIBUTE RESULT {0,1}

@DATA
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.00493,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.80954,-0.19821,1,1,0
0,-0.19821,1,1,0
0.10554,-0.19821,1,1,0
0.76275,-0.19821,1.5,1,0
0.76701,-0.19821,1,1,0
0.86053,-0.19821,5.0625,1,0
0.01381,-0.19821,1,1,0
0.04914,-0.19821,1,1,0
0.42998,-0.19821,1.5,1,0
1.11172,-0.19821,1,1,0
0.60044,-0.19821,1,1,0
0,-0.19821,1,1,0
0.10492,-0.19821,1,1,0
2.84783,-0.19821,1.5,1,0
0.48037,-0.19821,1,1,0
1.48023,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.19209,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.43356,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.98204,-0.19821,1,1,0
0,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.11479,-0.19821,1,1,0
0.81841,-0.19821,1,1,0
1.11462,-0.19821,2.25,1,0
0.65925,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.94756,-0.19821,1,1,0
0,-0.19821,1,1,0
0.55092,-0.19821,2.25,1.5,0
0,-0.19821,1,1,0
0.71973,-0.19821,1,1,0
0.53985,-0.19821,1.5,1,0
0.57068,-0.19821,1,1,0
0,-0.19821,1,1,0
0.98529,-0.19821,1.5,1,0
0.57726,-0.19821,2.25,1,0
0.63248,-0.19821,1,1,0
0.90593,-0.19821,1.5,1,0
1.26089,-0.19821,1,1,0
0.72716,-0.19821,1.5,1,0
0.39079,-0.19821,1.5,1,0
0.05421,-0.19821,1.5,1,0
0.23385,-0.19821,1,1,0
0,-0.19821,1.5,1,0
0,-0.19821,1.5,1,0
0.17826,-0.19821,1,1,0
0.12701,-0.19821,1.5,1,0
1.13773,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33686,-0.19821,1,1,0
0,-0.19821,1,1,0
0.96694,-0.19821,2.25,1,0
0,-0.19821,1,1,0
1.1261,-0.19821,1.5,1,0
0.49253,-0.19821,1,1,0
0.49253,-0.19821,1,1,0
0.74937,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.61557,-0.19821,1,1,0
0,-0.19821,1,1,0
0.95627,-0.19821,1.5,1,0
0.12208,-0.19821,1,1,0
0.11065,-0.19821,1.5,1,0
0.95627,-0.19821,1.5,1,0
0.56524,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1.5,1,0
0,-0.19821,3.375,1,0
1.12761,-0.19821,1,1,0
0.03704,-0.19821,1.5,1,0
2.10153,-0.19821,3.375,1,0
0.05787,-0.19821,1,1,0
0.63744,-0.19821,1,1,0
0.05421,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.04128,-0.19821,1,1,0
0.71042,-0.19821,1.5,1,0
0.02617,-0.19821,1.5,1,0
1.13516,-0.19821,1,1,0
0.11065,-0.19821,1,1,0
0.1872,-0.19821,1,1,0
0.42599,-0.19821,1,1,0
1.59692,-0.19821,1,1,0
0.58791,-0.19821,1.5,1,0
0.26806,-0.19821,1,1,0
0.3106,-0.19821,2.25,1,0
0.37116,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.50145,-0.19821,2.25,1,0
2.4045,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.03704,-0.19821,2.25,1,0
0.62985,-0.19821,1.5,1.5,0
0.62985,-0.19821,1.5,1.5,0
0.75941,-0.19821,1,1,0
0.9537,-0.19821,1.5,1,0
0.10907,-0.19821,1.5,1,0
0.65184,-0.19821,1,1,0
0.59324,-0.19821,1.5,1,0
1.61438,-0.19821,1.5,1,0
0.29736,-0.19821,1,1,0
0.51027,-0.19821,1.5,1,0
0.24254,-0.19821,1.5,1,0
0.62533,-0.19821,2.25,1,0
0.53602,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.22785,-0.19821,2.25,1,0
2.14727,-0.19821,1.5,1,0
0.90476,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.28686,-0.19821,1,1,0
0.37081,-0.19821,2.25,1,0
0.29996,-0.19821,1.5,1,0
1.45756,-0.19821,1.5,1,0
1.54754,-0.19821,1.5,1,0
1.30736,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
1.02489,-0.19821,1.5,1,0
0.68559,-0.19821,1,1,0
1.03047,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.18119,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.4568,-0.19821,3.375,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.54674,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.17964,-0.19821,1,1,0
0.90703,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.17964,-0.19821,1.5,1,0
0.04128,-0.19821,1.5,1,0
0.49146,-0.19821,1,1,0
0.49146,-0.19821,1,1,0
0.91431,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.39742,-0.19821,1,1,0
0.76145,-0.19821,1.5,1,0
0.45615,-0.19821,1.5,1,0
0.15998,-0.19821,1,1,0
0.5195,-0.19821,1,1,0
0.55592,-0.19821,1,1,0
0.85436,-0.19821,1,1,0
0.66273,-0.19821,1.5,1,0
1.89857,-0.19821,1.5,1,0
0.77494,-0.19821,1.5,1,0
0.17557,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.13595,-0.19821,1,1,0
0,-0.19821,1,1,0
0.59618,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.76145,-0.19821,1.5,1,0
0.96622,-0.19821,1.5,1,0
0.13429,-0.19821,1,1,0
1.16059,-0.19821,1.5,1,0
0.415,-0.19821,1,1,0
0.64548,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
2.06114,-0.19821,3.375,1,0
0,-0.19821,1.5,1,0
0.5769,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.27708,-0.19821,1.5,1,0
0.04128,-0.19821,1,1,0
0,-0.19821,1,1,0
0.90037,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.99731,-0.19821,1.5,1,0
0.00364,-0.19821,1,1,0
1.43604,-0.19821,1,1,0
0.46389,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.90053,-0.19821,1,1,0
0,-0.19821,1,1,0
0.45806,-0.19821,1.5,1,0
0.0417,-0.19821,1,1,0
1.34222,-0.19821,1.5,1,0
1.0867,-0.19821,1.5,1,0
1.13785,-0.19821,1,1,0
1.18201,-0.19821,1.5,1,0
0,-0.19821,1,1,0
1.291,-0.19821,1.5,1,0
0.89867,-0.19821,1,1,0
1.68661,-0.19821,1.5,1,0
0.57851,-0.19821,1,1,0
0,-0.19821,1,1,0
0.39966,-0.19821,1,1,0
0.51234,-0.19821,1,1,0
1.7509,-0.19821,1,1,0
0.56354,-0.19821,1.5,1,0
0.62681,-0.19821,1.5,1,0
0.43207,-0.19821,2.25,1,0
0.10691,-0.19821,1,1,0
0,-0.19821,1,1,0
0.17826,-0.19821,1.5,1,0
0.8178,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
1.13943,-0.19821,1,1,0
1.15571,-0.19821,1,1,0
0.27983,-0.19821,1.5,1,0
0.45878,-0.19821,1,1,0
0.93659,-0.19821,1.5,1,0
0.00493,-0.19821,1.5,1,0
0,-0.19821,1,1,0
1.02643,-0.19821,1.5,1,0
2.25729,-0.19821,1.5,1,0
0.8178,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.21471,-0.19821,1,1,0
0,-0.19821,1,1,0
0.10406,-0.19821,1,1,0
0.13429,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.52239,-0.19821,1,1,0
0.06937,-0.19821,1.5,1,0
0,-0.19821,1,1,0
1.43441,-0.19821,1,1,0
1.47577,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
2.2711,-0.19821,1.5,1,0
0,-0.19821,1.5,1,0
0.2668,-0.19821,1,1,0
0,-0.19821,1,1,0
1.04921,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.31102,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.34355,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.39288,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
0.59041,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0.33716,-0.19821,1.5,1,0
1.06324,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.34032,-0.19821,1.5,1,0
0.367,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
